Date,Occupancy Index,Room Rate Index,Tourist Demand Index,Airfare Index
07-10-2020,-1023.699,3239.951,-902.287,1091.53
08-10-2020,-1031.346,2995.905,-915.587,1102.242
09-10-2020,-1029.87,3133.104,-897.306,1099.425
10-10-2020,-1035.356,3190.974,-896.607,1102.012
11-10-2020,-1037.161,3090.654,-894.798,1100.18
12-10-2020,-1027.353,3119.364,-905.933,1096.796
13-10-2020,-1024.54,3169.463,-903.415,1094.439
14-10-2020,-1024.079,3183.53,-890.65,1098.268
15-10-2020,-1031.496,3380.037,-901.697,1104.808
16-10-2020,-1048.9,3292.329,-923.808,1122.124
17-10-2020,-1058.864,3080.404,-934.156,1128.622
18-10-2020,-1055.205,3027.549,-928.172,1119.219
19-10-2020,-1050.153,3306.587,-914.747,1103.328
20-10-2020,-1053.153,3357.354,-934.172,1120.281
21-10-2020,-1062.56,3217.564,-927.287,1136.812
22-10-2020,-1064.131,2907.692,-943.004,1137.114
23-10-2020,-1055.884,2554.865,-935.7,1108.561
24-10-2020,-1021.925,2687.548,-892.793,1057.836
25-10-2020,-993.05,2851.943,-862.985,1033.363
26-10-2020,-983.014,2719.194,-859.481,1032.686
27-10-2020,-962.997,2849.109,-851.04,1018.005
28-10-2020,-956.134,2653.601,-833.649,1020.048
29-10-2020,-940.217,2783.688,-807.718,999.092
30-10-2020,-928.363,2863.37,-792.653,996.365
31-10-2020,-928.347,3018.826,-799.788,1002.302
01-11-2020,-941.048,3015.284,-798.32,1020.501
02-11-2020,-946.529,2933.549,-812.046,1033.368
03-11-2020,-948.834,3210.463,-833,1031.378
04-11-2020,-966.819,2867.331,-842.773,1054.672
05-11-2020,-961.75,3050.765,-827.607,1042.1
06-11-2020,-968.492,3029.32,-824.303,1052.866
07-11-2020,-971.083,2909.352,-830.48,1059.737
08-11-2020,-971.589,2920.755,-835.224,1055.426
09-11-2020,-969.325,2884.917,-843.991,1050.926
10-11-2020,-964.874,2874.453,-856.702,1046.145
11-11-2020,-967.773,2780.646,-850.755,1042.09
12-11-2020,-964.456,2769.468,-834.193,1026.857
13-11-2020,-957.852,2890.633,-823.002,1014.299
14-11-2020,-951.031,3018.748,-819.446,1022.202
15-11-2020,-955.424,3320.527,-826.295,1033.076
16-11-2020,-974.147,3246.989,-877.1,1059.928
17-11-2020,-993.443,3413.297,-869.132,1077.688
18-11-2020,-1019.769,3448.982,-904.183,1106.416
19-11-2020,-1046.401,3232.615,-907.468,1125.646
20-11-2020,-1052.144,3019.09,-906.417,1129.173
21-11-2020,-1040.633,3220.057,-918.207,1114.234
22-11-2020,-1045.468,3061.208,-919.047,1123.316
23-11-2020,-1040.932,3120.442,-904.166,1111.437
24-11-2020,-1039.873,3003.229,-911.148,1107.144
25-11-2020,-1028.811,2938.889,-913.276,1095.195
26-11-2020,-1023.308,3032.939,-913.282,1078.452
27-11-2020,-1024.112,3008.476,-901.719,1077.31
28-11-2020,-1021.059,2953.065,-867.408,1074.918
29-11-2020,-1011.504,2899.9,-856.89,1072.005
30-11-2020,-992.909,2799.605,-868.257,1061.986
01-12-2020,-976.543,2694.067,-850.452,1045.598
02-12-2020,-966.409,2806.688,-850.357,1028.248
03-12-2020,-958.301,2997.904,-829.29,1015.755
04-12-2020,-961.791,3076.704,-831,1025.474
05-12-2020,-970.601,3077.588,-819.341,1038.388
06-12-2020,-975.062,3123.088,-839.324,1045.691
07-12-2020,-980.639,3040.7,-851.734,1061.936
08-12-2020,-976.694,3145.929,-857.555,1066.198
09-12-2020,-983.963,3376.299,-869.572,1076.684
10-12-2020,-1007.729,3272.746,-886.685,1099.453
11-12-2020,-1029.47,3192.837,-877.399,1110.339
12-12-2020,-1031.516,3253.061,-900.054,1115.877
13-12-2020,-1043.044,3310.089,-896.849,1121.852
14-12-2020,-1051.466,3108.395,-908.125,1130.193
15-12-2020,-1049.31,3182.511,-920.819,1120.609
16-12-2020,-1051.12,3424.862,-937.741,1121.303
17-12-2020,-1074.836,3264.838,-956.408,1140.146
18-12-2020,-1080.248,3341.321,-928.913,1138.762
19-12-2020,-1084.262,3102.252,-935.514,1149.977
20-12-2020,-1068.477,3246.325,-931.735,1136.859
21-12-2020,-1067.567,3089.634,-944.529,1132.509
22-12-2020,-1055.257,3314.657,-949.756,1125.051
23-12-2020,-1064.334,3130.735,-960.823,1131.322
24-12-2020,-1064.8,2822.154,-952.279,1123.284
25-12-2020,-1046.063,2903.179,-927.758,1093.617
26-12-2020,-1042.085,2983.934,-911.07,1078.108
27-12-2020,-1026.426,2869.328,-910.134,1069.386
28-12-2020,-1017.774,2833.554,-883.85,1057.948
29-12-2020,-995.394,2788.429,-876.485,1048.609
30-12-2020,-979.721,2968.787,-857.65,1036.964
31-12-2020,-976.825,2741.48,-846.409,1040.252
01-01-2021,-964.683,2893.264,-825.576,1020.722
02-01-2021,-959.902,2915.041,-821.372,1019.6
03-01-2021,-958.959,2920.843,-844.375,1027.416
04-01-2021,-958.636,2863.065,-834.596,1028.723
05-01-2021,-952.795,2791.734,-832.158,1021.963
06-01-2021,-943.582,2974.047,-821.424,1012.528
07-01-2021,-948.511,3065.69,-830.285,1023.563
08-01-2021,-959.106,2998.17,-835.236,1035.768
09-01-2021,-961.25,3091.257,-835.08,1041.55
10-01-2021,-972.878,3036.302,-844.788,1052.728
11-01-2021,-976.882,2822.272,-862.928,1056.486
12-01-2021,-968.959,2945.017,-841.61,1041.767
13-01-2021,-965.163,3093.576,-843.96,1042.54
14-01-2021,-975.033,3150.459,-843.397,1053.442
15-01-2021,-985.402,2986.149,-853.495,1068.428
16-01-2021,-987.331,2861.655,-874.189,1070.785
17-01-2021,-982.463,2821.763,-861.219,1054.7
18-01-2021,-974.848,2741.301,-857.105,1041.752
19-01-2021,-962.771,2824.18,-832.244,1027.568
20-01-2021,-951.165,2816.019,-828.828,1021.976
21-01-2021,-944.584,2701.721,-831.177,1016.112
22-01-2021,-937.282,2951.472,-807.408,1007.615
23-01-2021,-939.105,2892.991,-800.216,1019.826
24-01-2021,-932.143,2997.115,-817.003,1022.401
25-01-2021,-943.343,2887.723,-820.812,1028.442
26-01-2021,-940.701,2927.219,-815.432,1031.777
27-01-2021,-945.855,3005.563,-832.792,1034.316
28-01-2021,-950.711,2822.028,-845.296,1044.554
29-01-2021,-950.853,3093.188,-832.08,1033.645
30-01-2021,-967.335,3090.946,-821.89,1049.51
31-01-2021,-971.097,3244.571,-826.992,1057.479
01-02-2021,-989.692,3259.593,-859.962,1071.88
02-02-2021,-1004.76,3115.02,-874.872,1089.751
03-02-2021,-1007.994,3061.664,-872.5,1090.999
04-02-2021,-1007.888,3132.312,-890.355,1086.797
05-02-2021,-1019.695,3067.301,-886.65,1086.59
06-02-2021,-1017.736,3141.698,-857.354,1084.024
07-02-2021,-1012.138,2886.98,-872.194,1091.8
08-02-2021,-999.137,3124.621,-876.726,1081.033
09-02-2021,-1003.205,3155.408,-894.64,1084.366
10-02-2021,-1013.986,2851.482,-901.497,1092.721
11-02-2021,-1004.536,3007.176,-893.668,1068.676
12-02-2021,-1010.866,3190.959,-871.222,1061.019
13-02-2021,-1016.417,3217.59,-873.874,1074.935
14-02-2021,-1020.201,3161.389,-879.685,1088.966
15-02-2021,-1024.171,3190.691,-890.86,1094.434
16-02-2021,-1024.01,3103.155,-896.009,1099.282
17-02-2021,-1033.046,3150.244,-909.943,1095.242
18-02-2021,-1034.229,3064.799,-899.894,1100.496
19-02-2021,-1030.622,3099.055,-915.209,1096.294
20-02-2021,-1030.914,3198.763,-910.644,1092.913
21-02-2021,-1041.175,3143.412,-918.94,1103.71
22-02-2021,-1043.472,3109.092,-913.667,1107.008
23-02-2021,-1043.263,3126.082,-917.995,1108.809
24-02-2021,-1038.98,3057.139,-923.594,1107.708
25-02-2021,-1038.62,3225.051,-905.511,1100.569
26-02-2021,-1046.801,2761.362,-895.363,1106.506
27-02-2021,-1017.88,2714.868,-890.649,1080.896
28-02-2021,-997.794,2837.126,-876.693,1047.79
01-03-2021,-983.115,2927.975,-863.279,1041.164
02-03-2021,-978.117,2677.226,-854.633,1039.589
03-03-2021,-961.065,2751.895,-846.399,1013.423
04-03-2021,-950.325,2858.524,-815.747,1005.87
05-03-2021,-946.049,2847.763,-820.344,1008.748
06-03-2021,-947.96,2888.665,-819.542,1012.319
07-03-2021,-946.923,3100.931,-828.961,1014.724
08-03-2021,-957.709,2877.191,-821.304,1033.057
09-03-2021,-956.46,2786.015,-824.85,1033.362
10-03-2021,-948.903,2989.62,-826.105,1023.359
11-03-2021,-952.853,3350.093,-835.67,1032.627
12-03-2021,-988.324,2994.667,-850.738,1066.7
13-03-2021,-992.506,2886.662,-853.614,1065.624
14-03-2021,-984.339,2926.8,-849.454,1054.299
15-03-2021,-971.285,2908.997,-856.836,1050.264
16-03-2021,-977.688,3017.969,-846.078,1045.388
17-03-2021,-979.61,3081.467,-859.417,1050.585
18-03-2021,-985.809,2882.062,-859.069,1051.766
19-03-2021,-980.721,3145.431,-867.25,1044.516
20-03-2021,-990.604,3064.755,-862.095,1060.399
21-03-2021,-996.113,3086.297,-877.885,1065.377
22-03-2021,-998.977,3127.847,-873.551,1072.037
23-03-2021,-1002.589,2967.939,-884.86,1078.036
24-03-2021,-1002.787,2901.315,-880.039,1073.003
25-03-2021,-992.902,3090.456,-861.651,1057.93
26-03-2021,-990.793,3277.46,-865.07,1067.108
27-03-2021,-1008.27,3429.933,-872.68,1084.134
28-03-2021,-1028.23,3233.122,-896.121,1109.892
29-03-2021,-1034.479,3381.075,-897.699,1116.631
30-03-2021,-1047.146,3082.857,-917.216,1134.468
31-03-2021,-1042.74,3153.283,-909.432,1123.69
01-04-2021,-1047.801,2897.207,-913.43,1120.979
02-04-2021,-1029.542,3143.294,-903.522,1094.042
03-04-2021,-1032.505,3057.292,-901.795,1099.463
04-04-2021,-1028.969,2907.545,-899.935,1094.017
05-04-2021,-1014.612,3216.431,-884.772,1083.448
06-04-2021,-1017.342,3205.134,-885.38,1099.097
07-04-2021,-1025.931,3118.019,-894.949,1108.582
08-04-2021,-1030.752,2932.504,-908.525,1107.857
09-04-2021,-1024.089,2872.394,-880.056,1094.589
10-04-2021,-1010.543,2928.031,-867.152,1075.356
11-04-2021,-993.487,3095.038,-859.621,1061.385
12-04-2021,-996.694,3228.699,-869.752,1065.829
13-04-2021,-1002.327,3233.452,-859.22,1080.828
14-04-2021,-1011.166,3492.697,-893.657,1094.345
15-04-2021,-1037.392,3415.641,-905.384,1123.941
16-04-2021,-1053.902,3067.812,-949.895,1141.141
17-04-2021,-1051.351,3197.007,-925.535,1123.809
18-04-2021,-1056.067,3014.589,-943.457,1116.084
19-04-2021,-1045.35,3240.473,-935.183,1100.346
20-04-2021,-1056.306,3119.853,-927.325,1114.227
21-04-2021,-1048.634,3085.606,-913.405,1114.201
22-04-2021,-1036.55,3321.193,-907.965,1108.169
23-04-2021,-1059.667,3018.778,-908.748,1122.455
24-04-2021,-1051.859,2924.764,-906.756,1108.965
25-04-2021,-1034.574,3228.622,-894.813,1091.549
26-04-2021,-1041.745,3314.36,-896.253,1105.328
27-04-2021,-1050.363,3469.3,-920.027,1121.611
28-04-2021,-1063.825,3115.937,-925.529,1145.712
29-04-2021,-1060.562,2996.088,-934.164,1131.176
30-04-2021,-1052.847,3208.422,-939.697,1112.061
01-05-2021,-1061.064,2818.654,-943.505,1121.072
02-05-2021,-1041.374,2658.994,-917.316,1088.446
03-05-2021,-1011.438,2945.247,-891.554,1061.047
04-05-2021,-1000.903,2760.589,-892.641,1062.382
05-05-2021,-984.401,2634.97,-867.712,1051.735
06-05-2021,-968.641,2582.351,-842.115,1026.235
07-05-2021,-945.002,2957.133,-814.479,1003.577
08-05-2021,-948.886,2982.429,-832.419,1016.391
09-05-2021,-958.141,3103.609,-855.245,1023.282
10-05-2021,-973.423,3128.024,-863.142,1043.182
11-05-2021,-984.088,3218.979,-881.012,1059.772
12-05-2021,-999.242,3118.018,-892.332,1073.357
13-05-2021,-1005.399,2940.798,-894.937,1079.043
14-05-2021,-1007.77,3087.79,-881.965,1073.695
15-05-2021,-1011.077,3098.482,-880.564,1081.229
16-05-2021,-1010.377,2966.11,-891.201,1081.958
17-05-2021,-1002.526,3043.004,-876.494,1073.964
18-05-2021,-998.369,2789.793,-871.818,1074.655
19-05-2021,-985.588,2671.176,-862.857,1052.137
20-05-2021,-964.647,3050.291,-844.83,1024.411
21-05-2021,-970.282,3336.65,-837.801,1037.7
22-05-2021,-993.005,3187.031,-834.619,1073.451
23-05-2021,-998.227,3129.979,-843.195,1081.418
24-05-2021,-998.624,3218.629,-874.595,1086.429
25-05-2021,-1009.964,3032.376,-883.064,1099.061
26-05-2021,-1011.762,2780.406,-871.447,1091.213
27-05-2021,-991.087,2779.084,-850.166,1066.258
28-05-2021,-972.35,2691.602,-846.595,1049.512
29-05-2021,-958.165,2832.92,-823.654,1023.804
30-05-2021,-954.835,2872.604,-828.355,1015.034
31-05-2021,-947.245,2769.494,-822.882,1017.91
01-06-2021,-936.154,2912.452,-812.979,1004.054
02-06-2021,-940.957,2936.289,-799.716,1011.864
03-06-2021,-941.357,2819.548,-808.053,1022.13
04-06-2021,-940.865,3070.463,-810.627,1016.274
05-06-2021,-956.68,3011.215,-812.355,1032.747
06-06-2021,-963.537,3017.04,-827.009,1043.751
07-06-2021,-966.873,2920.175,-848.564,1047.635
08-06-2021,-960.631,3091.261,-855.656,1041.949
09-06-2021,-970.525,3329.197,-847.111,1051.881
10-06-2021,-996.493,3167.593,-874.013,1082.827
11-06-2021,-1010.783,3116.54,-895.07,1090.514
12-06-2021,-1014.698,3025.906,-884.337,1090.106
13-06-2021,-1009.87,3017.356,-888.689,1083.514
14-06-2021,-1000.877,3053.959,-904.958,1078.591
15-06-2021,-1009.573,3024.686,-892.787,1078.781
16-06-2021,-1007.711,3071.127,-882.201,1075.987
17-06-2021,-1007.829,3074.812,-875.378,1075.1
18-06-2021,-1015.331,2926.935,-865.733,1078.381
19-06-2021,-1003.702,2836.106,-875.436,1072.222
20-06-2021,-990.738,3096.722,-861.133,1053.618
21-06-2021,-995.876,2922.367,-866.064,1070.668
22-06-2021,-984.765,2927.39,-856.981,1065.99
23-06-2021,-981.743,3026.78,-840.135,1058.817
24-06-2021,-980.244,2844.475,-860.757,1054.794
25-06-2021,-973.27,2849.039,-865.116,1044.932
26-06-2021,-969.135,2943.021,-842.717,1039.786
27-06-2021,-965.241,2900.189,-850.436,1040.04
28-06-2021,-965.442,2765.911,-841.053,1040.119
29-06-2021,-951.488,2943.145,-839.866,1027.405
30-06-2021,-951.132,2986.495,-821.782,1032.577
01-07-2021,-957.766,3208.435,-827.213,1038.382
02-07-2021,-973.26,3153.413,-845.482,1060.005
03-07-2021,-983.886,3035.142,-865.276,1069.733
04-07-2021,-984.282,3160.235,-864.236,1070.891
05-07-2021,-994.827,3039.014,-870.833,1078.557
06-07-2021,-998.278,2924.383,-875.018,1080.257
07-07-2021,-992.143,2907.982,-870.98,1070.202
08-07-2021,-989.078,3212.154,-866.568,1058.093
09-07-2021,-1006.548,3228.77,-893.223,1076.901
10-07-2021,-1025.87,3328.506,-888.692,1091.809
11-07-2021,-1034.433,3095.813,-896.373,1112.887
12-07-2021,-1028.227,3178.022,-905.673,1107.531
13-07-2021,-1031.179,2823.59,-887.492,1107.313
14-07-2021,-1012.721,2769.705,-871.323,1083.718
15-07-2021,-988.079,2757.37,-870.607,1059.902
16-07-2021,-974.428,2662.31,-859.64,1037.303
17-07-2021,-959.4,2969.701,-850.551,1020.757
18-07-2021,-960.771,3354.047,-813.799,1029.714
19-07-2021,-985.589,3275.534,-860.526,1068.716
20-07-2021,-1001.999,3363.002,-864.07,1088.284
21-07-2021,-1019.579,3318.151,-880.867,1107.758
22-07-2021,-1036.001,3125.982,-897.478,1121.023
23-07-2021,-1042.027,3088.815,-913.611,1113.726
24-07-2021,-1042.316,3152.589,-900.944,1106.686
25-07-2021,-1038.084,3092.658,-901.071,1109.877
26-07-2021,-1034.346,3178.676,-906.994,1102.608
27-07-2021,-1036.547,3274.228,-905.052,1109.77
28-07-2021,-1045.166,3290.695,-904.162,1117.858
29-07-2021,-1056.156,3366.063,-911.787,1127.439
30-07-2021,-1061.994,3255.232,-921.695,1137.722
31-07-2021,-1070.077,3044.081,-926.718,1142.863
01-08-2021,-1059.738,2916.158,-922.804,1126.023
02-08-2021,-1039.908,2960.552,-920.377,1103.132
03-08-2021,-1025.625,3015.856,-913.469,1083.957
04-08-2021,-1016.827,2720.935,-905.007,1087.274
05-08-2021,-998.982,2662.172,-883.72,1061.58
06-08-2021,-977.055,2726.738,-856.681,1028.804
07-08-2021,-968.135,2911.454,-835.329,1013.48
08-08-2021,-965.346,2985.357,-841.123,1019.582
09-08-2021,-963.773,3118.831,-837.738,1027.159
10-08-2021,-968.334,3247.613,-836.418,1044.784
11-08-2021,-983.757,3133.542,-869.858,1069.028
12-08-2021,-998.596,3209.701,-876.559,1081.468
13-08-2021,-1009.5,3012.068,-879.463,1094.167
14-08-2021,-1006.107,3055.379,-886.504,1085.683
15-08-2021,-1005.984,3085.73,-882.622,1085.206
16-08-2021,-1004.137,3024.326,-898.537,1081.547
17-08-2021,-1004.687,2993.871,-900.865,1078.535
18-08-2021,-1008.054,2900.889,-907.145,1072.139
19-08-2021,-1002.037,3076.407,-885.744,1059.865
20-08-2021,-1003.477,3002.467,-887.526,1070.405
21-08-2021,-1001.715,3060.495,-883.386,1064.945
22-08-2021,-1002.185,2966.442,-888.702,1069.925
23-08-2021,-997.025,3014.99,-877.751,1064.73
24-08-2021,-991.953,3119.346,-872.843,1065.385
25-08-2021,-996.192,2983.105,-864.22,1074.406
26-08-2021,-994.701,3219.953,-870.303,1065.62
27-08-2021,-1010.123,3008.784,-882.558,1085.372
28-08-2021,-1010.454,3036.752,-885.337,1080.806
29-08-2021,-1011.739,3096.927,-866.708,1083.77
30-08-2021,-1017.576,3388.502,-881.622,1087.857
31-08-2021,-1027.625,3240.38,-899.512,1115.032
01-09-2021,-1038.933,3122.285,-912.011,1116.523
02-09-2021,-1039.991,3065.761,-905.125,1111.111
03-09-2021,-1035.695,3017.637,-915.964,1105.523
04-09-2021,-1033.51,2928.297,-907.588,1094.301
05-09-2021,-1022.563,2795.252,-893.875,1085.065
06-09-2021,-1005.824,3174.666,-873.962,1064.923
07-09-2021,-1004.078,3081.068,-887.152,1078.29
08-09-2021,-1006.724,2999.297,-899.139,1077.836
09-09-2021,-1005.975,3157.393,-887.974,1071.42
10-09-2021,-1020.592,3132.123,-908.091,1079.635
11-09-2021,-1022.829,3162.495,-926.312,1089.503
12-09-2021,-1030.754,3013.594,-927.273,1097.214
13-09-2021,-1031.777,3023.56,-902.066,1094.982
14-09-2021,-1025.075,2946.733,-910.426,1084.21
15-09-2021,-1021.17,2980.308,-890.226,1077.045
16-09-2021,-1013.331,3056.769,-898.294,1072.456
17-09-2021,-1016.18,3052.51,-900.03,1067.833
18-09-2021,-1014.081,3206.977,-890.803,1072.918
19-09-2021,-1020.769,3294.726,-897.976,1087.176
20-09-2021,-1033.695,3168.57,-907.215,1105.853
21-09-2021,-1030.421,3120.772,-899.602,1104.557
22-09-2021,-1023.499,3111.406,-897.357,1101.993
23-09-2021,-1023.415,3230.911,-892.288,1101.234
24-09-2021,-1028.659,3220.636,-913.376,1112.281
25-09-2021,-1038.612,3287.383,-915.175,1117.451
26-09-2021,-1044.456,3432.252,-926.172,1131.023
27-09-2021,-1070.972,3262.802,-938.115,1140.354
28-09-2021,-1074.075,3227.54,-950.123,1140.984
29-09-2021,-1073.256,2966.517,-945.975,1140.076
30-09-2021,-1057.361,3054.035,-927.189,1116.501
01-10-2021,-1046.429,3002.16,-922.705,1108.206
02-10-2021,-1029.048,2775.866,-912.606,1098.685
03-10-2021,-1010.492,3012.145,-902.162,1072.857
04-10-2021,-1008.384,3162.242,-879.683,1074.009
05-10-2021,-1015.661,3226.037,-901.022,1083.215
06-10-2021,-1026.799,2897.451,-898.924,1096.515
07-10-2021,-1018.237,3012.981,-881.767,1077.209
08-10-2021,-1015.319,3000.965,-881.384,1074.341
09-10-2021,-1010.716,3155.234,-880.981,1072.942
10-10-2021,-1014.871,3072.465,-893.571,1086.841
11-10-2021,-1017.098,2825.344,-888.958,1084.863
12-10-2021,-995.586,2871.767,-870.691,1067.997
13-10-2021,-987.688,3267.63,-885.733,1057.14
14-10-2021,-1005.576,3374.798,-892.162,1078.829
15-10-2021,-1029.24,3346.543,-905.964,1105.005
16-10-2021,-1046.002,3512.28,-916.37,1119.351
17-10-2021,-1059.649,3329.223,-923.387,1140.499
18-10-2021,-1069.73,3209.402,-933.951,1139.296
19-10-2021,-1070.356,3195.931,-931.279,1137.862
20-10-2021,-1063.113,3009.663,-944.487,1132.593
21-10-2021,-1058.149,3189.553,-935.822,1114.16
22-10-2021,-1061.17,3220.826,-930.911,1122.837
23-10-2021,-1062.309,3222.571,-938.752,1126.075
24-10-2021,-1066.749,3121.525,-942.253,1127.338
25-10-2021,-1054.523,3245.108,-926.184,1119.886
26-10-2021,-1053.114,3001.404,-927.816,1124.876
27-10-2021,-1040.306,2973.075,-916.914,1111.817
28-10-2021,-1031.163,3009.376,-899.336,1098.297
29-10-2021,-1022.587,3038.149,-881.492,1097.65
30-10-2021,-1019.225,2869.32,-880.234,1089.748
31-10-2021,-1010.173,2867.497,-868.179,1070.937
01-11-2021,-995.911,2813.374,-871.164,1061.261
02-11-2021,-978.044,2976.325,-866.539,1041.731
03-11-2021,-973.887,2902.624,-849.239,1041.103
04-11-2021,-970.66,2874.673,-838.302,1039.053
05-11-2021,-957.371,3171.031,-835.651,1036.681
06-11-2021,-977.288,3164.465,-851.862,1051.823
07-11-2021,-990.551,3107.634,-863.239,1067.44
08-11-2021,-995.325,2873.154,-878.701,1073.329
09-11-2021,-985.584,2855.733,-898.801,1057.254
10-11-2021,-981.526,2952.555,-881.473,1044.148
11-11-2021,-980.496,2922.987,-880.118,1044.152
12-11-2021,-986.247,2908.632,-862.089,1038.636
13-11-2021,-987.678,2949.585,-848.965,1035.647
14-11-2021,-976.72,3197.134,-835.236,1036.621
15-11-2021,-987.399,3423.772,-855.16,1062.997
16-11-2021,-1011.169,3264.646,-870.445,1099.907
17-11-2021,-1020.73,3247.676,-892.457,1109.161
18-11-2021,-1032.842,3239.185,-895.144,1116.335
19-11-2021,-1041.681,2840.727,-895.778,1120.513
20-11-2021,-1023.134,3037.514,-887.637,1096.42
21-11-2021,-1021.507,2655.52,-890.206,1084.46
22-11-2021,-989.542,2820.392,-874.238,1051.851
23-11-2021,-978.829,2713.383,-838.33,1042.176
24-11-2021,-954.958,2757.661,-824.774,1021.743
25-11-2021,-943.536,3157.753,-820.148,1014.699
26-11-2021,-958.926,3297.134,-843.331,1038.289
27-11-2021,-988.946,3290.927,-880.476,1069.037
28-11-2021,-1010.29,3396.188,-895.426,1094.051
29-11-2021,-1031.673,3369.483,-907.004,1115.362
30-11-2021,-1044.338,3277.274,-897.217,1131.005
01-12-2021,-1047.933,3059.517,-887.369,1136.047
02-12-2021,-1037.713,3401.25,-897.302,1123.767
03-12-2021,-1056.312,3251.237,-928.183,1142.076
04-12-2021,-1066.249,3296.908,-915.754,1147.739
05-12-2021,-1069.752,3002.323,-929.376,1152.158
06-12-2021,-1055.723,3103.116,-910.287,1127.98
07-12-2021,-1045.436,3133.662,-906.314,1113.885
08-12-2021,-1042.36,2854.606,-918.165,1114.381
09-12-2021,-1027.363,3027.524,-906.645,1090.274
10-12-2021,-1021.676,3162.792,-921.594,1086.395
11-12-2021,-1028,3041.741,-907.444,1095.088
12-12-2021,-1028.426,3066.862,-913.926,1088.024
13-12-2021,-1030.737,3030.547,-914.043,1084.075
14-12-2021,-1024.442,3095.095,-922.106,1079.649
15-12-2021,-1030.72,3110.469,-914.787,1079.597
16-12-2021,-1030.631,2843.525,-924.692,1080.3
17-12-2021,-1013.764,2808.79,-898.414,1063.54
18-12-2021,-999.033,2852.758,-900.245,1050.595
19-12-2021,-992.668,2845.506,-884.301,1043.454
20-12-2021,-984.458,2948.452,-875.291,1034.788
21-12-2021,-982.077,3010.535,-870.996,1037.582
22-12-2021,-988.085,3167.726,-868.578,1042.928
23-12-2021,-997.924,2985.31,-876.945,1063.96
24-12-2021,-998.205,3020.044,-879.775,1055.058
25-12-2021,-999.661,3171.118,-889.417,1057.776
26-12-2021,-1008.76,3199.384,-892.109,1065.29
27-12-2021,-1017.733,3067.794,-910.742,1075.831
28-12-2021,-1016.861,3412.549,-903.589,1078.686
29-12-2021,-1035.96,3435.516,-913.805,1103.982
30-12-2021,-1062.989,3085.455,-932.341,1129.369
31-12-2021,-1052.722,3007.736,-928.485,1122.749
01-01-2022,-1042.182,3063.38,-945.033,1110.223
02-01-2022,-1043.446,3043.85,-926.099,1103.086
03-01-2022,-1034.517,2797.453,-914.8,1087.888
04-01-2022,-1014.312,2791.18,-898.443,1063.921
05-01-2022,-999.066,2994.195,-886.347,1047.162
06-01-2022,-991.956,2888.358,-865.962,1050.424
07-01-2022,-986.356,2957.243,-844.461,1047.794
08-01-2022,-982.454,2831.933,-846.274,1047.207
09-01-2022,-969.964,3055.849,-851.686,1039.604
10-01-2022,-973.785,3294.677,-862.854,1044.667
11-01-2022,-994.299,3301.29,-862.764,1071.872
12-01-2022,-1011.643,3072.185,-883.139,1094.621
13-01-2022,-1012.943,2901.189,-888.665,1095.834
14-01-2022,-1007.612,2778.168,-880.449,1079.889
15-01-2022,-995.122,2802.864,-880.689,1058.069
16-01-2022,-981.538,3005.074,-849.926,1040.606
17-01-2022,-975.746,2818.541,-863.484,1048.166
18-01-2022,-971.338,2758.576,-842.017,1036.134
19-01-2022,-948.997,2594.294,-822.146,1021.939
20-01-2022,-927.101,2725.543,-814.791,996.898
21-01-2022,-922.61,2812.354,-788.994,984.627
22-01-2022,-917.108,3073.149,-801.633,987.413
23-01-2022,-933.333,2957.75,-818.244,1012.616
24-01-2022,-943.144,3059.494,-809.22,1019.989
25-01-2022,-958.756,2961.903,-804.049,1032.404
26-01-2022,-955.862,3342.161,-825.52,1038.632
27-01-2022,-987.748,3179.701,-841.62,1073.065
28-01-2022,-1001.09,2890.865,-864.286,1084.102
29-01-2022,-996.75,2964.664,-852.957,1076.034
30-01-2022,-994.608,2823.607,-861.194,1074.498
31-01-2022,-985.758,2938.356,-850.63,1055.922
01-02-2022,-977.892,2861.436,-856.801,1052.91
02-02-2022,-971.054,2912.002,-864.891,1043.439
03-02-2022,-973.185,2792.244,-886.947,1035.98
04-02-2022,-972.012,2851.881,-887.238,1023.238
05-02-2022,-968.331,2735.411,-867.453,1021.502
06-02-2022,-956.644,2799.133,-861.52,1010.832
07-02-2022,-956.689,2914.88,-844.608,1007.002
08-02-2022,-947.113,3370.112,-850.061,1014.872
09-02-2022,-978.103,3257.697,-857.416,1052.681
10-02-2022,-993.494,3025.493,-882.695,1075.242
11-02-2022,-999.998,3131.002,-876.245,1072.231
12-02-2022,-1009.061,3112.861,-893.387,1081.106
13-02-2022,-1011.541,3036.016,-892.336,1086.823
14-02-2022,-1009.645,3013.697,-903.727,1083.269
15-02-2022,-1010.712,3080.177,-884.955,1075.696
16-02-2022,-1010.147,2959.797,-882.62,1078.771
17-02-2022,-1007.726,2883.468,-864.159,1072.073
18-02-2022,-995.144,2951.39,-860.262,1058.525
19-02-2022,-985.897,2939.667,-865.431,1055.781
20-02-2022,-982.003,3007.025,-861.609,1048.645
21-02-2022,-981.927,3118.592,-858.425,1052.373
22-02-2022,-990.94,3120.92,-872.036,1065.083
23-02-2022,-994.389,3120.159,-876.297,1069.774
24-02-2022,-1002.047,3361.564,-894.623,1080.191
25-02-2022,-1028.527,3350.922,-913.651,1098.331
